Sport,Discipline,Event,Event_gender,Athlete_Name,Gender,Country_ID,Bronze,Silver,Gold
Volleyball,Volleyball,volleyball,M,"GRBIC, Vladimir",Men,YUG,0,0,1
Aquatics,Synchronized S.,team,W,"YONEDA, Yuko",Women,JPN,0,1,0
Aquatics,Swimming,100m freestyle,M,"HALL, Gary Jr.",Men,USA,1,0,0
Football,Football,football,M,"HERNANDEZ, Xavier",Men,ESP,0,1,0
Wrestling,Wrestling Gre-R,48 - 54kg,M,"SIM, Kwon-Ho",Men,KOR,0,0,1
Shooting,Shooting,10m running target (30+30 shots),M,"MOLDOVAN, Oleg",Men,MDA,0,1,0
Hockey,Hockey,hockey,M,"SONG, Seung-Tae",Men,KOR,0,1,0
Basketball,Basketball,basketball,M,"GADOU, Thierry",Men,FRA,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"FERNANDEZ, Jaime",Men,AUS,0,1,0
Aquatics,Swimming,4x100m medley relay,W,"RYAN, Sarah",Women,AUS,0,1,0
Shooting,Shooting,10m running target (30+30 shots),M,"NIU, Zhiyuan",Men,CHN,1,0,0
Aquatics,Water polo,water polo,M,"VARGA, Zsolt",Men,HUN,0,0,1
Volleyball,Volleyball,volleyball,M,"MESTER, Djula",Men,YUG,0,0,1
Hockey,Hockey,hockey,M,"COMMENS, Adam",Men,AUS,1,0,0
Volleyball,Volleyball,volleyball,W,"SOUZA, Helia",Women,BRA,1,0,0
Gymnastics,Artistic G.,team competition,W,"TCHEPELEVA, Anna",Women,RUS,0,1,0
Badminton,Badminton,doubles,W,"GAO, Ling",Women,CHN,1,0,0
Shooting,Shooting,double trap (150 targets),M,"ALDEEHANI, Fehaid",Men,KUW,1,0,0
Judo,Judo,60 - 66kg (half-lightweight),M,"GIOVINAZZO, Girolamo",Men,ITA,1,0,0
Aquatics,Swimming,100m backstroke,M,"KRAYZELBURG, Lenny",Men,USA,0,0,1
Archery,Archery,individual (FITA Olympic round - 70m),M,"VAN ALTEN, Wietse",Men,NED,1,0,0
Weightlifting,Weightlifting,94kg,M,"KOLECKI, Szymon",Men,POL,0,1,0
Handball,Handball,handball,W,"NILSEN, Jeanette",Women,NOR,1,0,0
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"SCHÜMANN, Jochen",Men,GER,0,1,0
Football,Football,football,W,"JENSEN, Christine Boe",Women,NOR,0,0,1
Cycling,Cycling Track,Team Pursuit (4000m),M,"NEWTON, Chris",Men,GBR,1,0,0
Fencing,Fencing,foil team,W,"RYBICKA, Anna",Women,POL,0,1,0
Sailing,Sailing,board (Mistral),W,"LUX, Amelie",Women,GER,0,1,0
Gymnastics,Artistic G.,team competition,M,"BERESH, Oleksandr",Men,UKR,0,1,0
Aquatics,Swimming,200m backstroke,M,"WELSH, Matthew",Men,AUS,1,0,0
Football,Football,football,W,"SLATON, Danielle",Women,USA,0,1,0
Athletics,Athletics,decathlon,M,"HUFFINS, Chris",Men,USA,1,0,0
Athletics,Athletics,hammer throw,M,"ASTAPKOVICH, Igor",Men,BLR,1,0,0
Aquatics,Swimming,1500m freestyle,M,"THOMPSON, Chris",Men,USA,1,0,0
Sailing,Sailing,board (Mistral),M,"MCINTOSH, Aaron",Men,NZL,1,0,0
Volleyball,Volleyball,volleyball,W,"FERNANDEZ, Ana Ibis",Women,CUB,0,0,1
Gymnastics,Trampoline,individual,M,"MOSKALENKO, Alexander",Men,RUS,0,0,1
Aquatics,Swimming,4x200m freestyle relay,M,"GOLDBLATT, Scott",Men,USA,0,1,0
Wrestling,Wrestling Gre-R,58 - 63kg,M,"MAREN, Juan Luis",Men,CUB,0,1,0
Gymnastics,Artistic G.,individual all-round,M,"NEMOV, Alexei",Men,RUS,0,0,1
Gymnastics,Artistic G.,pommel horse,M,"URZICA, Marius Daniel",Men,ROU,0,0,1
Wrestling,Wrestling Free.,76 - 85kg,M,"ROMERO, Yoel",Men,CUB,0,1,0
Softball,Softball,softball,W,"MCFALLS, Jennifer",Women,USA,0,0,1
Aquatics,Synchronized S.,team,W,"JIMBO, Rei",Women,JPN,0,1,0
Wrestling,Wrestling Gre-R,97 - 130kg,M,"DEBELKA, Dmitry",Men,BLR,1,0,0
Shooting,Shooting,25m pistol (30+30 shots),W,"GROZDEVA, Maria",Women,BUL,0,0,1
Aquatics,Swimming,100m butterfly,M,"KLIM, Michael",Men,AUS,0,1,0
Judo,Judo,63 - 70kg (middleweight),W,"CHO, Min-Sun",Women,KOR,1,0,0
Aquatics,Swimming,400m freestyle,M,"THORPE, Ian",Men,AUS,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"POPESCU, Florin",Men,ROU,1,0,0
Hockey,Hockey,hockey,M,"YEO, Woon-Kon",Men,KOR,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),W,"SCHUCK, Anett",Women,GER,0,0,1
Sailing,Sailing,single-handed dinghy (Europe),W,"AMATO, Serena",Women,ARG,1,0,0
Aquatics,Swimming,200m butterfly,W,"HYMAN, Misty",Women,USA,0,0,1
Volleyball,Volleyball,volleyball,M,"ROSALBA, Simone",Men,ITA,1,0,0
Football,Football,football,M,"TAPIA, Nelson",Men,CHI,1,0,0
Volleyball,Volleyball,volleyball,M,"CHOULEPOV, Igor",Men,RUS,0,1,0
Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),M,"KOLOMANSKI, Krzysztof",Men,POL,0,1,0
Gymnastics,Artistic G.,floor exercises,W,"AMANAR, Simona",Women,ROU,1,0,0
Athletics,Athletics,4x400m relay,W,"PRIVALOVA, Irina",Women,RUS,1,0,0
Canoe / Kayak,Canoe / Kayak S,C-1 (canoe single),M,"MINCIK, Juraj",Men,SVK,1,0,0
Football,Football,football,M,"ORTIZ, Felipe",Men,ESP,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"MCDERMID, Heather",Women,CAN,1,0,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"HAYLES, Rob",Men,GBR,1,0,0
Judo,Judo,- 60 kg,M,"JUNG, Bu-Kyung",Men,KOR,0,1,0
Athletics,Athletics,hammer throw,W,"KUZENKOVA, Olga",Women,RUS,0,1,0
Weightlifting,Weightlifting,69kg,W,"LIN, Weining",Women,CHN,0,0,1
Aquatics,Water polo,water polo,W,"AKOBIA, Marina",Women,RUS,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"SMOLJANOVIC, Tomislav",Men,CRO,1,0,0
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"BORKOWSKI, Ingo",Men,GER,0,1,0
Volleyball,Volleyball,volleyball,W,"BELIKOVA, Anastassia",Women,RUS,0,1,0
Football,Football,football,M,"ARANZUBIA, Daniel",Men,ESP,0,1,0
Aquatics,Swimming,1500m freestyle,M,"HACKETT, Grant",Men,AUS,0,0,1
Gymnastics,Rhythmic G.,group competition,W,"CHRISTODOULOU, Evangelia",Women,GRE,1,0,0
Gymnastics,Artistic G.,individual all-round,M,"BERESH, Oleksandr",Men,UKR,1,0,0
Aquatics,Diving,synchronized diving 3m springboard,M,"NEWBERY, Robert",Men,AUS,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),W,"BRUNET, Caroline",Women,CAN,0,1,0
Athletics,Athletics,800m,W,"HOLMES, Kelly",Women,GBR,1,0,0
Rowing,Rowing,lightweight double sculls (2x),W,"BURCICA, Constanta",Women,ROU,0,0,1
Handball,Handball,handball,M,"NUNEZ, Jordi",Men,ESP,1,0,0
Hockey,Hockey,hockey,M,"DREHER, Lachlan",Men,AUS,1,0,0
Aquatics,Water polo,water polo,W,"GUSTERSON, Bridgette",Women,AUS,0,0,1
Softball,Softball,softball,W,"TITCUME, Natalie",Women,AUS,1,0,0
Aquatics,Swimming,200m freestyle,M,"ROSOLINO, Massimiliano",Men,ITA,1,0,0
Weightlifting,Weightlifting,105kg,M,"ASAAD, Said Saif",Men,QAT,1,0,0
Football,Football,football,M,"OLARRA, Rafael",Men,CHI,1,0,0
Aquatics,Swimming,200m butterfly,M,"MALCHOW, Tom",Men,USA,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),W,"DORODNOVA, Oxana",Women,RUS,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"WEST, Kieran",Men,GBR,0,0,1
Baseball,Baseball,baseball,M,"GEORGE, Chris",Men,USA,0,0,1
Basketball,Basketball,basketball,M,"WEIS, Frederic",Men,FRA,0,1,0
Fencing,Fencing,épée individual,W,"FLESSEL-COLOVIC, Laura",Women,FRA,1,0,0
Aquatics,Synchronized S.,duet,W,"TACHIBANA, Miya",Women,JPN,0,1,0
Aquatics,Water polo,water polo,W,"VILLA, Brenda",Women,USA,0,1,0
Basketball,Basketball,basketball,W,"PINTO, Adriana",Women,BRA,1,0,0
Athletics,Athletics,400m hurdles,W,"BIDOUANE, Nouzha",Women,MAR,1,0,0
Handball,Handball,handball,W,"PALINGER, Katalin",Women,HUN,0,1,0
Gymnastics,Artistic G.,rings,M,"CSOLLANY, Szilveszter",Men,HUN,0,0,1
Sailing,Sailing,Tornado - Multihull,X,"STEINACHER, Hans Peter",Men,AUT,0,0,1
Basketball,Basketball,basketball,M,"PALMER, Henry Crawford",Men,FRA,0,1,0
Handball,Handball,handball,W,"LEGANGER, Cecilie",Women,NOR,1,0,0
Aquatics,Swimming,4x100m medley relay,W,"QUANN, Megan",Women,USA,0,0,1
Aquatics,Water polo,water polo,W,"KOUTOUZOVA, Natalia",Women,RUS,1,0,0
Hockey,Hockey,hockey,M,"KIM, Kyung Seok",Men,KOR,0,1,0
Aquatics,Swimming,4x100m medley relay,M,"HARRISON, Regan",Men,AUS,0,1,0
Athletics,Athletics,10000m,W,"WAMI, Gete",Women,ETH,0,1,0
Judo,Judo,73 - 81kg (half-middleweight),M,"DELGADO, Nuno",Men,POR,1,0,0
Football,Football,football,W,"PRINZ, Birgit",Women,GER,1,0,0
Athletics,Athletics,javelin throw,W,"HATTESTAD, Trine",Women,NOR,0,0,1
Aquatics,Swimming,100m freestyle,W,"THOMPSON, Jenny",Women,USA,1,0,0
Athletics,Athletics,4x400m relay,W,"ZYKINA, Olesya",Women,RUS,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"ATTRILL, Louis",Men,GBR,0,0,1
Handball,Handball,handball,W,"HANSEN, Christina Roslyng",Women,DEN,0,0,1
Sailing,Sailing,470 - Two Person Dinghy,W,"STOWELL, Belinda",Women,AUS,0,0,1
Volleyball,Volleyball,volleyball,W,"OLIVEIRA, Elisangela",Women,BRA,1,0,0
Judo,Judo,73 - 81kg (half-middleweight),M,"TAKIMOTO, Makoto",Men,JPN,0,0,1
Handball,Handball,handball,M,"ANDERSSON, Magnus",Men,SWE,0,1,0
Aquatics,Swimming,4x100m medley relay,W,"O'NEILL, Susan",Women,AUS,0,1,0
Aquatics,Swimming,4x100m freestyle relay,M,"DAVIS, Josh",Men,USA,0,1,0
Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),M,"SCHMIDT, Thomas",Men,GER,0,0,1
Football,Football,football,M,"ETO'O FILS, Samuel",Men,CMR,0,0,1
Hockey,Hockey,hockey,M,"JANSEN, Franciscus Ronaldus Maria",Men,NED,0,0,1
Athletics,Athletics,4x100m relay,M,"GREENE, Maurice",Men,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),W,"WAGNER-AUGUSTIN, Katrin",Women,GER,0,0,1
Football,Football,football,W,"ROTTENBERG, Silke",Women,GER,1,0,0
Athletics,Athletics,4x100m relay,W,"STURRUP, Chandra",Women,BAH,0,0,1
Aquatics,Water polo,water polo,M,"SZECSI, Zoltan",Men,HUN,0,0,1
Fencing,Fencing,épée team,W,"LOGOUNOVA, Tatiana",Women,RUS,0,0,1
Table Tennis,Table Tennis,doubles,W,"KIM, Moo-Kyo",Women,KOR,1,0,0
Taekwondo,Taekwondo,68 - 80 kg,M,"MATOS, Angel Valodia",Men,CUB,0,0,1
Athletics,Athletics,hammer throw,W,"SKOLIMOWSKA, Kamila",Women,POL,0,0,1
Volleyball,Volleyball,volleyball,W,"GATO, Idalmis",Women,CUB,0,0,1
Aquatics,Water polo,water polo,W,"WOODS, Taryn",Women,AUS,0,0,1
Basketball,Basketball,basketball,M,"BILBA, Jim",Men,FRA,0,1,0
Football,Football,football,M,"ROJAS, Mauricio",Men,CHI,1,0,0
Athletics,Athletics,long jump,W,"MAY, Fiona",Women,ITA,0,1,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"FULST, Guido",Men,GER,0,0,1
Sailing,Sailing,single-handed dinghy (Finn),M,"DEVOTI, Luca",Men,ITA,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"BIESENTHAL, Laryssa",Women,CAN,1,0,0
Hockey,Hockey,hockey,W,"DEITERS, Julie",Women,NED,1,0,0
Aquatics,Swimming,4x100m freestyle relay,M,"HALL, Gary Jr.",Men,USA,0,1,0
Aquatics,Swimming,200m individual medley,M,"WILKENS, Tom",Men,USA,1,0,0
Weightlifting,Weightlifting,69kg,W,"MALLESWARI, Karnam",Women,IND,1,0,0
Aquatics,Swimming,4x200m freestyle relay,W,"BUSCHSCHULTE, Antje",Women,GER,1,0,0
Handball,Handball,handball,W,"BOTTZAU, Tina",Women,DEN,0,0,1
Boxing,Boxing,51 - 54kg (bantamweight),M,"VINSON, Clarence",Men,USA,1,0,0
Archery,Archery,individual (FITA Olympic round - 70m),W,"YUN, Mi-Jin",Women,KOR,0,0,1
Cycling,Cycling Track,Team Pursuit (4000m),M,"LEHMANN, Jens",Men,GER,0,0,1
Handball,Handball,handball,M,"GENTZEL, Peter",Men,SWE,0,1,0
Aquatics,Water polo,water polo,W,"WEEKES, Liz",Women,AUS,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),M,"GILES, Stephen Cory",Men,CAN,1,0,0
Rowing,Rowing,pair without coxswain (2-),W,"KRAFT, Karen",Women,USA,1,0,0
Hockey,Hockey,hockey,M,"KIM, Jung-Chul",Men,KOR,0,1,0
Hockey,Hockey,hockey,M,"HAN, Hyung-Bae",Men,KOR,0,1,0
Wrestling,Wrestling Free.,69 - 76kg,M,"MOON, Eui Jae",Men,KOR,0,1,0
Volleyball,Beach volley.,beach volleyball,W,"POTTHARST, Kerri",Women,AUS,0,0,1
Weightlifting,Weightlifting,+ 75kg,W,"HAWORTH, Cheryl",Women,USA,1,0,0
Aquatics,Swimming,4x200m freestyle relay,W,"THOMSON, Kirsten",Women,AUS,0,1,0
Cycling,Cycling Track,Keirin,M,"FIEDLER, Jens",Men,GER,1,0,0
Rowing,Rowing,four without coxswain (4-),M,"STEWART, Geoff",Men,AUS,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"FRANKOVIC, Tihomir",Men,CRO,1,0,0
Sailing,Sailing,49er - Skiff,X,"MCKEE, Jonathan Dunn",Men,USA,1,0,0
Cycling,Cycling Track,Olympic Sprint,M,"GANE, Laurent",Men,FRA,0,0,1
Handball,Handball,handball,M,"OLALLA, Jesus",Men,ESP,1,0,0
Athletics,Athletics,4x400m relay,W,"GRAHAM, Lorraine",Women,JAM,0,1,0
Aquatics,Swimming,4x200m freestyle relay,W,"FREITAG, Meike",Women,GER,1,0,0
Cycling,Cycling Track,Olympic Sprint,M,"HILL, Darryn",Men,AUS,1,0,0
Cycling,Cycling Track,Madison,M,"AITKEN, Brett",Men,AUS,0,0,1
Athletics,Athletics,4x100m relay,M,"SILVA, Claudinei",Men,BRA,0,1,0
Cycling,Cycling Track,Olympic Sprint,M,"MACLEAN, Craig",Men,GBR,0,1,0
Shooting,Shooting,25m rapid fire pistol (60 shots),M,"ANSERMET, Michel",Men,SUI,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"HAYMAN, Brett",Men,AUS,0,1,0
Aquatics,Swimming,100m freestyle,M,"VAN DEN HOOGENBAND, Pieter",Men,NED,0,0,1
Volleyball,Volleyball,volleyball,W,"COIMBRA, Erika",Women,BRA,1,0,0
Gymnastics,Artistic G.,team competition,M,"DREVINE, Dmitri",Men,RUS,1,0,0
Equestrian,Dressage,individual,X,"SALZGEBER, Ulla",Women,GER,1,0,0
Athletics,Athletics,110m hurdles,M,"TRAMMELL, Terrence",Men,USA,0,1,0
Boxing,Boxing,48 - 51kg (flyweight),M,"PONLID, Wijan",Men,THA,0,0,1
Baseball,Baseball,baseball,M,"IBAR, Jose",Men,CUB,0,1,0
Handball,Handball,handball,M,"GUIJOSA, Rafael",Men,ESP,1,0,0
Aquatics,Swimming,4x200m freestyle relay,M,"VAN DEN HOOGENBAND, Pieter",Men,NED,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"PETRISKO, Silvijo",Men,CRO,1,0,0
Equestrian,Dressage,individual,X,"WERTH, Isabell",Women,GER,0,1,0
Football,Football,football,M,"AMAYA, Ivan",Men,ESP,0,1,0
Aquatics,Swimming,4x100m freestyle relay,W,"PHENIX, Erin Ashley",Women,USA,0,0,1
Gymnastics,Artistic G.,floor exercises,W,"ZAMOLODCHIKOVA, Elena",Women,RUS,0,0,1
Football,Football,football,M,"NGUIMBAT, Aaron",Men,CMR,0,0,1
Equestrian,Jumping,team,X,"MCNAUGHT, Lesley",Women,SUI,0,1,0
Athletics,Athletics,20km race walk,W,"WANG, Liping",Women,CHN,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"JAHRLING, Rob",Men,AUS,0,1,0
Basketball,Basketball,basketball,W,"SANDIE, Shelley",Women,AUS,0,1,0
Taekwondo,Taekwondo,+ 80 kg,M,"TRENTON, Daniel",Men,AUS,0,1,0
Judo,Judo,73 - 81kg (half-middleweight),M,"CHO, In-Chul",Men,KOR,0,1,0
Hockey,Hockey,hockey,M,"VICTORY, Craig",Men,AUS,1,0,0
Boxing,Boxing,75 - 81kg (light-heavyweight),M,"LEBZIAK, Alexandre",Men,RUS,0,0,1
Aquatics,Swimming,4x100m freestyle relay,W,"THOMPSON, Jenny",Women,USA,0,0,1
Rowing,Rowing,coxless pair (2-),M,"ROLLAND, Jean Christophe",Men,FRA,0,0,1
Handball,Handball,handball,M,"ORTEGA, Antonio",Men,ESP,1,0,0
Gymnastics,Rhythmic G.,group competition,W,"PUZHEVICH, Olga",Women,BLR,0,1,0
Athletics,Athletics,50km walk,M,"SANCHEZ GUERRERO, Joel",Men,MEX,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"RAUHE, Ronald",Men,GER,1,0,0
Basketball,Basketball,basketball,M,"GIEDRAITIS, Audrius",Men,LTU,1,0,0
Athletics,Athletics,4x400m relay,M,"MCFARLANE, Danny",Men,JAM,1,0,0
Wrestling,Wrestling Gre-R,48 - 54kg,M,"RIVAS, Lazaro",Men,CUB,0,1,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"POLLACK, Olaf",Men,GER,0,0,1
Table Tennis,Table Tennis,doubles,W,"WANG, Nan",Women,CHN,0,0,1
Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),M,"JIRAS, Marek",Men,CZE,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"CULJAK, Kresimir",Men,CRO,1,0,0
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"BARASZKIEWICZ, Pawel",Men,POL,0,1,0
Volleyball,Volleyball,volleyball,W,"AGUERO, Taimaris",Women,CUB,0,0,1
Fencing,Fencing,épée team,W,"LAMON, Sophie",Women,SUI,0,1,0
Boxing,Boxing,60 - 63.5kg (light-welterweight),M,"ALLALOU, Mohamed",Men,ALG,1,0,0
Shooting,Shooting,50m rifle 3 positions (3x20 shots),W,"GOLDOBINA, Tatiana",Women,RUS,0,1,0
Rowing,Rowing,coxless pair (2-),M,"LONG, Matthew",Men,AUS,1,0,0
Handball,Handball,handball,W,"SAETTEM, Birgitte",Women,NOR,1,0,0
Athletics,Athletics,high jump,M,"SOTOMAYOR, Javier",Men,CUB,0,1,0
Athletics,Athletics,800m,W,"GRAF, Stephanie",Women,AUT,0,1,0
Basketball,Basketball,basketball,M,"JULIAN, Cyril",Men,FRA,0,1,0
Aquatics,Swimming,100m butterfly,M,"HUEGILL, Geoff",Men,AUS,1,0,0
Judo,Judo,73 - 81kg (half-middleweight),M,"BUDOLIN, Aleksei",Men,EST,1,0,0
Tennis,Tennis,doubles,M,"WOODFORDE, Mark",Men,AUS,0,1,0
Gymnastics,Artistic G.,team competition,W,"PRESACAN, Maria Claudia",Women,ROU,0,0,1
Handball,Handball,handball,M,"FILIPPOV, Dmitriy",Men,RUS,0,0,1
Volleyball,Volleyball,volleyball,M,"GIANI, Andrea",Men,ITA,1,0,0
Handball,Handball,handball,M,"FRANZEN, Mathias",Men,SWE,0,1,0
Cycling,Mountain Bike,cross-country,W,"BLATTER, Barbara",Women,SUI,0,1,0
Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),M,"PRICOP, Mitica",Men,ROU,0,0,1
Cycling,Cycling Track,1km time trial,M,"KELLY, Shane",Men,AUS,1,0,0
Hockey,Hockey,hockey,W,"ROGNONI, Maria Cecilia",Women,ARG,0,1,0
Aquatics,Swimming,100m butterfly,W,"DE BRUIJN, Inge",Women,NED,0,0,1
Baseball,Baseball,baseball,M,"KRIVDA, Rick",Men,USA,0,0,1
Aquatics,Diving,10m platform,M,"HU, Jia",Men,CHN,0,1,0
Boxing,Boxing,81 - 91kg (heavyweight),M,"IBRAGUIMOV, Soultanakhmed",Men,RUS,0,1,0
Archery,Archery,team (FITA Olympic round - 70m),M,"WUNDERLE, Victor",Men,USA,1,0,0
Triathlon,Triathlon,Individual,M,"WHITFIELD, Simon",Men,CAN,0,0,1
Athletics,Athletics,javelin throw,W,"MANIANI-TZELILI, Mirella",Women,GRE,0,1,0
Aquatics,Synchronized S.,duet,W,"LIGNOT, Myriam",Women,FRA,1,0,0
Taekwondo,Taekwondo,49 - 57 kg,W,"TRAN, Hieu Ngan",Women,VIE,0,1,0
Football,Football,football,W,"GULBRANDSEN, Ragnhild",Women,NOR,0,0,1
Softball,Softball,softball,W,"CORNELL, Sheila",Women,USA,0,0,1
Judo,Judo,90 - 100kg (half-heavyweight),M,"INOUE, Kosei",Men,JPN,0,0,1
Athletics,Athletics,marathon,M,"ABERA, Gezahegne",Men,ETH,0,0,1
Aquatics,Diving,synchronized diving 10m platform,M,"MEYER, Heiko",Men,GER,1,0,0
Football,Football,football,M,"ETAME MAYER, Lawren",Men,CMR,0,0,1
Rowing,Rowing,four without coxswain (4-),M,"DODWELL, Ben Philip",Men,AUS,1,0,0
Gymnastics,Artistic G.,team competition,M,"YANG, Wey",Men,CHN,0,0,1
Weightlifting,Weightlifting,53kg,W,"SLAMET, Winarni Binti",Women,INA,1,0,0
Triathlon,Triathlon,Individual,M,"VUCKOVIC, Stephan",Men,GER,0,1,0
Gymnastics,Trampoline,individual,W,"TSYHULEVA, Oksana",Women,UKR,0,1,0
Athletics,Athletics,high jump,W,"YELESINA, Yelena",Women,RUS,0,0,1
Judo,Judo,66 - 73kg (lightweight),M,"ZELONIJS, Vsevolods",Men,LAT,1,0,0
Baseball,Baseball,baseball,M,"PARK, Kyung-Oan",Men,KOR,1,0,0
Aquatics,Swimming,4x200m freestyle relay,M,"DAVIS, Josh",Men,USA,0,1,0
Softball,Softball,softball,W,"HARRIGAN, Lori",Women,USA,0,0,1
Volleyball,Volleyball,volleyball,W,"TICHTCHENKO, Elizaveta",Women,RUS,0,1,0
Aquatics,Water polo,water polo,W,"VASSILIEVA, Ekaterina",Women,RUS,1,0,0
Shooting,Shooting,trap (125 targets),M,"DIAMOND, Michael",Men,AUS,0,0,1
Hockey,Hockey,hockey,W,"ANTONISKA, Mariela",Women,ARG,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"VUJEVIC, Branimir",Men,CRO,1,0,0
Hockey,Hockey,hockey,W,"THATE, Carole",Women,NED,1,0,0
Hockey,Hockey,hockey,W,"ARRONDO, Ines",Women,ARG,0,1,0
Aquatics,Swimming,4x100m medley relay,W,"ONISHI, Junko",Women,JPN,1,0,0
Volleyball,Volleyball,volleyball,M,"SAVELIEV, Ilia",Men,RUS,0,1,0
Volleyball,Volleyball,volleyball,M,"TETYUKHIN, Sergey",Men,RUS,0,1,0
Weightlifting,Weightlifting,+ 105kg,M,"REZA ZADEH, Hossein",Men,IRI,0,0,1
Aquatics,Swimming,50m freestyle,M,"VAN DEN HOOGENBAND, Pieter",Men,NED,1,0,0
Wrestling,Wrestling Gre-R,63 - 69kg,M,"ASCUY AGUILERA, Feliberto",Men,CUB,0,0,1
Aquatics,Swimming,4x100m freestyle relay,M,"PEARSON, Todd",Men,AUS,0,0,1
Cycling,Cycling Track,Team Pursuit (4000m),M,"SIMONENKO, Alexander",Men,UKR,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"VERECKEI, Akos",Men,HUN,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),M,"PRICOP, Mitica",Men,ROU,1,0,0
Rowing,Rowing,double sculls (2x),W,"VAN NES, Eeke",Women,NED,0,1,0
Hockey,Hockey,hockey,M,"VEEN, Stephan",Men,NED,0,0,1
Aquatics,Swimming,100m breaststroke,M,"FIORAVANTI, Domenico",Men,ITA,0,0,1
Judo,Judo,- 60 kg,M,"NOMURA, Tadahiro",Men,JPN,0,0,1
Rowing,Rowing,lightweight coxless four (4-),M,"BURGESS, Simon",Men,AUS,0,1,0
Shooting,Shooting,10m air pistol (60 shots),M,"DUMOULIN, Franck",Men,FRA,0,0,1
Volleyball,Volleyball,volleyball,M,"BATEZ, Vladimir",Men,YUG,0,0,1
Hockey,Hockey,hockey,W,"HASLAM, Juliet",Women,AUS,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),M,"PEREIRA, Leobaldo",Men,CUB,0,1,0
Volleyball,Beach volley.,beach volleyball,M,"MELO, Jose Marco",Men,BRA,0,1,0
Athletics,Athletics,4x100m relay,M,"RIBEIRO, Edson",Men,BRA,0,1,0
Rowing,Rowing,double sculls (2x),M,"COP, Iztok",Men,SLO,0,0,1
Wrestling,Wrestling Gre-R,54 - 58kg,M,"SHENG, Zetian",Men,CHN,1,0,0
Handball,Handball,handball,M,"MASIP BORRAS, Enric",Men,ESP,1,0,0
Aquatics,Swimming,4x100m medley relay,M,"WELSH, Matthew",Men,AUS,0,1,0
Shooting,Shooting,skeet (125 targets),M,"MILCHEV, Mykola",Men,UKR,0,0,1
Football,Football,football,W,"HAMM, Mia",Women,USA,0,1,0
Aquatics,Synchronized S.,team,W,"NORMAND, Kirstin",Women,CAN,1,0,0
Baseball,Baseball,baseball,M,"KIM, Tae-Gyun",Men,KOR,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"GRUBOR, Luka",Men,GBR,0,0,1
Handball,Handball,handball,M,"SIVERTSSON, Thomas",Men,SWE,0,1,0
Athletics,Athletics,pole vault,M,"HYSONG, Nick",Men,USA,0,0,1
Judo,Judo,- 60 kg,M,"POULOT RAMOS, Manolo",Men,CUB,1,0,0
Softball,Softball,softball,W,"WARD, Natalie",Women,AUS,1,0,0
Boxing,Boxing,67 - 71kg (light-middleweight),M,"TAYLOR, Jermain",Men,USA,1,0,0
Gymnastics,Artistic G.,team competition,W,"ZAMOLODCHIKOVA, Elena",Women,RUS,0,1,0
Aquatics,Water polo,water polo,W,"SIMMONS, Coralie",Women,USA,0,1,0
Handball,Handball,handball,W,"SITI, Beata",Women,HUN,0,1,0
Football,Football,football,W,"GOETTE, Jeannette",Women,GER,1,0,0
Basketball,Basketball,basketball,M,"HARDAWAY, Tim",Men,USA,0,0,1
Aquatics,Synchronized S.,team,W,"TAKEDA, Miho",Women,JPN,0,1,0
